date,city,pm2.5,pm10,no2,so2,co,o3,nh3,aqi
2015-11-30,Delhi,282.76,419.33,78.48,24.51,2.51,131.34,73.94,425.0
2015-12-01,Delhi,183.28,371.83,83.03,16.48,1.77,93.52,57.35,400.0
2015-12-02,Delhi,170.74,399.64,95.99,19.04,1.87,88.0,52.71,386.0
2015-12-03,Delhi,190.14,412.29,92.91,19.24,1.74,86.19,52.48,385.0
2015-12-04,Delhi,186.64,352.14,79.52,20.76,2.28,88.93,43.76,392.0
2015-12-05,Delhi,282.01,433.03,121.11,31.36,3.4,129.79,68.78,428.0
2015-12-06,Delhi,218.22,439.01,113.45,34.05,3.24,122.22,75.74,394.0
2015-12-07,Delhi,249.8,421.49,103.77,22.34,3.07,103.29,81.3,440.0
2015-12-08,Delhi,283.59,478.19,140.09,23.41,3.33,139.79,90.35,437.0
2015-12-09,Delhi,250.69,411.48,93.99,21.72,2.74,131.99,61.29,431.0
2015-12-10,Delhi,211.95,386.66,78.05,22.11,2.46,123.11,50.46,383.0
2015-12-11,Delhi,198.38,410.6,64.21,18.41,2.1,119.41,57.97,377.0
2015-12-12,Delhi,184.12,385.05,55.01,16.09,1.91,122.43,49.91,379.0
2015-12-13,Delhi,135.42,338.3,63.9,18.89,2.01,101.58,37.83,333.0
2015-12-14,Delhi,118.6,380.24,59.09,13.66,2.7,79.22,38.84,314.0
2015-12-15,Delhi,88.3,,40.52,14.88,1.86,25.23,34.31,174.0
2015-12-16,Delhi,111.45,,34.44,14.56,1.75,38.16,52.2,244.0
2015-12-17,Delhi,152.24,,23.07,19.41,1.89,29.89,59.43,308.0
2015-12-18,Delhi,136.75,,25.24,19.87,1.52,20.82,65.5,320.0
2015-12-19,Delhi,114.35,,26.84,13.17,1.94,33.06,74.04,270.0
2015-12-20,Delhi,181.67,,111.18,18.97,21.22,20.58,126.19,320.0
2015-12-21,Delhi,135.78,,78.99,15.59,29.46,20.57,100.15,313.0
2015-12-22,Delhi,204.72,391.9,136.15,23.64,11.45,57.16,163.07,326.0
2015-12-23,Delhi,321.52,589.93,102.69,22.66,2.94,111.69,108.68,459.0
2015-12-24,Delhi,129.08,486.66,55.01,13.43,30.44,32.42,65.53,314.0
2015-12-25,Delhi,132.56,294.13,71.91,17.57,9.61,75.29,62.62,304.0
2015-12-26,Delhi,158.69,331.93,88.96,21.02,10.3,88.64,69.77,310.0
2015-12-27,Delhi,187.01,375.13,90.57,21.41,11.3,98.88,72.76,370.0
2015-12-28,Delhi,148.77,332.68,75.69,20.34,9.27,85.96,69.14,328.0
2015-12-29,Delhi,159.67,325.05,73.11,21.23,2.32,82.69,60.62,331.0
2015-12-30,Delhi,233.97,391.19,87.4,22.31,1.94,94.75,72.74,412.0
2015-12-31,Delhi,240.97,389.18,72.93,24.08,2.38,87.26,72.69,433.0
2016-01-01,Delhi,295.71,476.09,94.04,23.57,2.42,108.14,79.87,463.0
2016-01-02,Delhi,239.21,395.29,81.22,23.33,2.15,90.45,65.11,465.0
2016-01-03,Delhi,270.1,484.82,76.67,19.94,2.39,97.03,66.4,426.0
2016-01-04,Delhi,339.8,586.2,133.95,27.9,2.97,91.2,73.73,496.0
2016-01-05,Delhi,318.1,535.3,118.81,30.24,2.85,131.4,78.22,528.0
2016-01-06,Delhi,305.51,524.01,103.78,25.78,3.37,135.04,83.7,538.0
2016-01-07,Delhi,391.54,587.23,96.36,26.47,3.39,186.07,105.21,535.0
2016-01-08,Delhi,339.87,540.86,67.85,14.19,2.34,150.8,98.29,603.0
2016-01-09,Delhi,158.43,324.64,60.63,17.94,2.38,100.54,60.24,408.0
2016-01-10,Delhi,183.24,345.68,68.86,24.96,2.14,130.02,62.87,368.0
2016-01-11,Delhi,227.13,411.6,76.4,23.98,2.88,140.72,68.11,404.0
2016-01-12,Delhi,195.21,381.19,78.61,24.06,2.06,131.63,64.5,444.0
2016-01-13,Delhi,248.59,399.59,73.18,16.73,1.62,95.93,68.5,356.0
2016-01-14,Delhi,196.87,339.06,55.91,11.82,1.35,97.98,59.65,397.0
2016-01-15,Delhi,178.8,259.53,45.85,10.86,1.39,81.66,47.42,371.0
2016-01-16,Delhi,138.86,220.21,41.92,11.25,1.55,67.4,35.05,311.0
2016-01-17,Delhi,179.48,268.5,58.56,15.89,1.45,78.01,35.01,321.0
2016-01-18,Delhi,269.05,451.43,78.22,15.42,2.4,107.94,45.72,424.0
2016-01-19,Delhi,278.2,430.74,61.04,12.59,3.82,104.61,43.49,435.0
2016-01-20,Delhi,272.1,415.38,56.67,14.75,1.84,100.12,40.44,455.0
2016-01-21,Delhi,196.83,318.08,52.83,11.99,1.68,91.52,37.76,398.0
2016-01-22,Delhi,290.66,418.92,73.9,17.13,1.94,136.52,48.9,399.0
2016-01-23,Delhi,294.3,480.0,78.21,16.81,2.13,147.56,67.05,469.0
2016-01-24,Delhi,303.5,446.28,64.55,14.74,2.6,132.54,56.64,488.0
2016-01-25,Delhi,217.05,362.08,66.89,16.09,1.32,103.53,44.74,401.0
2016-01-26,Delhi,308.75,462.91,80.14,17.97,1.7,139.27,58.38,446.0
2016-01-27,Delhi,255.94,424.11,87.93,17.09,2.03,142.54,63.16,456.0
2016-01-28,Delhi,283.03,463.03,90.45,23.63,2.09,151.6,68.84,451.0
2016-01-29,Delhi,311.08,498.38,117.07,29.99,2.54,175.04,74.39,501.0
2016-01-30,Delhi,285.83,450.72,111.19,27.94,2.54,157.74,78.01,505.0
2016-01-31,Delhi,242.05,291.16,46.17,12.4,1.77,75.74,53.86,437.0
2016-02-01,Delhi,121.4,193.5,60.12,16.33,1.08,90.99,37.51,305.0
2016-02-02,Delhi,135.31,242.87,63.6,19.08,1.14,94.8,32.1,292.0
2016-02-03,Delhi,136.87,273.78,61.81,24.23,1.11,95.15,30.46,306.0
2016-02-04,Delhi,130.76,269.21,67.45,23.7,1.47,85.13,31.31,300.0
2016-02-05,Delhi,206.72,383.25,86.15,30.2,1.82,121.22,38.98,371.0
2016-02-06,Delhi,224.94,348.14,85.86,26.22,2.6,149.67,41.58,408.0
2016-02-07,Delhi,170.45,249.91,72.61,20.74,1.28,95.23,46.76,343.0
2016-02-08,Delhi,119.57,186.86,57.0,19.21,1.26,74.61,45.57,301.0
2016-02-09,Delhi,181.76,261.7,65.45,19.53,1.46,106.92,44.85,322.0
2016-02-10,Delhi,216.55,341.38,81.98,21.61,2.02,129.76,48.24,368.0
2016-02-11,Delhi,150.0,270.49,70.99,21.25,1.88,93.1,41.33,349.0
2016-02-12,Delhi,146.03,296.27,79.43,26.86,1.56,117.2,35.09,334.0
2016-02-13,Delhi,110.89,228.81,56.05,20.94,2.14,101.47,33.55,333.0
2016-02-14,Delhi,103.57,177.49,61.73,29.71,1.11,89.22,35.13,257.0
2016-02-15,Delhi,115.7,219.52,66.8,27.44,1.88,93.47,35.02,265.0
2016-02-16,Delhi,123.22,216.09,65.75,29.19,1.25,95.46,32.58,297.0
2016-02-17,Delhi,135.38,236.15,80.76,37.35,1.36,89.38,35.79,289.0
2016-02-18,Delhi,148.75,217.16,76.11,26.28,1.41,90.48,54.55,310.0
2016-02-19,Delhi,207.1,307.38,66.45,32.25,1.76,108.89,67.61,366.0
2016-02-20,Delhi,150.89,225.66,47.72,20.15,1.48,84.64,79.34,345.0
2016-02-21,Delhi,76.12,137.44,30.51,10.43,1.0,73.2,47.95,228.0
2016-02-22,Delhi,88.73,137.44,41.47,20.79,1.02,75.96,30.92,213.0
2016-02-23,Delhi,86.17,194.61,56.77,21.27,1.41,95.32,28.75,208.0
2016-02-24,Delhi,177.64,309.47,117.04,50.44,2.07,200.41,35.85,319.0
2016-02-25,Delhi,131.69,232.45,81.93,21.19,1.6,97.56,36.07,315.0
2016-02-26,Delhi,129.66,236.27,76.82,21.44,1.63,115.84,27.19,293.0
2016-02-27,Delhi,144.98,245.96,86.59,24.43,1.78,117.3,36.93,342.0
2016-02-28,Delhi,163.92,263.73,76.43,21.63,1.98,130.99,41.99,338.0
2016-02-29,Delhi,170.12,255.34,76.4,17.63,1.99,137.57,49.77,344.0
2016-03-01,Delhi,213.62,299.88,102.02,25.49,2.43,138.3,51.11,370.0
2016-03-02,Delhi,175.63,244.58,102.23,25.53,1.94,157.07,41.75,365.0
2016-03-03,Delhi,165.22,264.31,100.71,33.45,2.61,113.89,48.37,348.0
2016-03-04,Delhi,115.55,201.71,60.47,16.6,1.36,103.88,39.42,312.0
2016-03-05,Delhi,53.0,129.37,48.15,19.05,0.73,84.88,31.6,214.0
2016-03-06,Delhi,47.43,60.61,55.78,15.1,0.86,81.26,44.64,165.0
2016-03-07,Delhi,98.61,167.78,54.69,20.44,1.28,82.97,54.88,218.0
2016-03-08,Delhi,84.42,134.81,43.9,26.24,1.07,61.83,40.96,230.0
2016-03-09,Delhi,109.16,164.84,49.75,31.56,1.16,66.4,35.16,248.0
2016-03-10,Delhi,129.9,240.67,60.19,26.69,1.57,92.04,37.73,276.0
2016-03-11,Delhi,85.76,204.96,30.44,9.58,1.69,36.99,28.85,213.0
2016-03-12,Delhi,60.17,,15.89,8.04,2.0,31.91,,127.0
2016-03-13,Delhi,58.95,,10.63,7.25,1.43,66.25,,112.0
2016-03-14,Delhi,51.82,79.14,38.11,18.53,1.22,55.08,23.58,111.0
2016-03-15,Delhi,81.32,162.38,34.54,20.36,1.74,77.88,26.0,193.0
2016-03-16,Delhi,67.63,152.46,36.61,17.04,1.14,48.58,29.89,123.0
2016-03-17,Delhi,70.86,137.98,65.89,21.48,1.12,73.05,31.57,194.0
2016-03-18,Delhi,72.47,133.3,64.64,27.7,1.24,70.45,30.43,186.0
2016-03-19,Delhi,103.73,194.95,77.89,30.74,2.2,56.49,38.99,242.0
2016-03-20,Delhi,95.52,167.64,57.84,20.52,1.56,97.74,52.94,267.0
2016-03-21,Delhi,58.4,129.21,36.37,15.98,1.14,65.16,33.75,207.0
2016-03-22,Delhi,47.43,139.62,31.12,13.54,0.96,70.69,21.64,176.0
2016-03-23,Delhi,80.01,148.1,50.45,22.15,1.29,84.89,27.0,189.0
2016-03-24,Delhi,156.01,228.19,88.44,24.44,2.18,169.36,39.36,341.0
2016-03-25,Delhi,137.99,217.03,85.91,32.84,2.1,142.38,44.01,325.0
2016-03-26,Delhi,72.44,122.24,42.51,23.86,1.1,66.2,37.72,259.0
2016-03-27,Delhi,61.75,54.0,37.18,18.09,0.74,66.87,28.36,178.0
2016-03-28,Delhi,81.46,110.31,53.01,25.75,1.04,77.27,27.83,219.0
2016-03-29,Delhi,89.75,156.89,48.72,42.34,1.28,67.87,29.91,206.0
2016-03-30,Delhi,88.68,163.7,46.74,36.91,1.35,47.01,27.39,221.0
2016-03-31,Delhi,127.86,218.3,61.21,19.64,2.2,62.15,34.59,298.0
2016-04-01,Delhi,130.7,,15.89,12.78,1.39,29.69,,316.0
2016-04-02,Delhi,118.44,,18.29,16.35,1.88,29.38,,294.0
2016-04-03,Delhi,148.22,217.84,44.98,27.44,1.68,69.66,62.22,314.0
2016-04-04,Delhi,132.86,377.61,31.55,20.54,1.51,63.44,59.55,334.0
2016-04-05,Delhi,97.83,174.11,20.15,18.86,1.38,28.8,24.26,261.0
2016-04-06,Delhi,91.82,202.91,52.54,31.06,1.4,37.04,32.31,208.0
2016-04-07,Delhi,129.61,329.68,58.6,35.57,1.22,32.33,48.67,289.0
2016-04-08,Delhi,89.78,193.14,53.55,48.86,1.52,34.75,31.01,216.0
2016-04-09,Delhi,166.76,272.67,63.03,46.97,1.51,47.93,35.12,314.0
2016-04-10,Delhi,107.81,154.18,47.95,35.24,1.77,31.6,33.72,262.0
2016-04-11,Delhi,81.12,246.86,36.5,22.66,0.72,61.02,31.62,257.0
2016-04-12,Delhi,74.03,201.81,35.44,17.85,0.71,58.47,23.32,235.0
2016-04-13,Delhi,74.9,247.61,46.29,25.16,1.11,58.74,22.7,239.0
2016-04-14,Delhi,94.81,220.48,58.81,26.21,1.32,75.75,22.82,239.0
2016-04-15,Delhi,137.48,285.18,76.2,37.57,1.98,85.91,34.25,302.0
2016-04-16,Delhi,124.13,,37.49,14.84,1.88,35.97,17.79,296.0
2016-04-17,Delhi,102.86,283.02,42.35,13.34,1.04,66.77,21.22,247.0
2016-04-18,Delhi,102.9,219.17,49.32,22.15,0.98,81.29,28.33,265.0
2016-04-19,Delhi,129.06,311.93,63.21,35.73,1.52,98.35,28.32,301.0
2016-04-20,Delhi,124.8,283.05,48.65,29.16,1.09,97.22,25.14,322.0
2016-04-21,Delhi,92.74,265.56,42.87,19.87,0.88,103.07,20.52,291.0
2016-04-22,Delhi,113.75,208.42,44.8,25.63,0.93,110.09,20.0,292.0
2016-04-23,Delhi,89.52,171.92,50.78,25.65,1.51,87.26,20.6,258.0
2016-04-24,Delhi,123.59,219.3,69.92,40.96,1.7,87.66,22.0,282.0
2016-04-25,Delhi,104.5,213.36,70.04,39.91,1.47,87.38,23.14,271.0
2016-04-26,Delhi,139.37,306.08,97.93,38.53,2.08,86.82,29.38,314.0
2016-04-27,Delhi,162.54,379.7,108.53,33.53,2.7,87.74,39.52,377.0
2016-04-28,Delhi,161.23,354.17,80.4,35.7,2.08,117.59,37.83,390.0
2016-04-29,Delhi,181.49,383.05,88.26,38.0,2.14,56.3,32.04,392.0
2016-04-30,Delhi,142.64,,51.53,13.83,1.82,59.71,16.95,342.0
2016-05-01,Delhi,124.21,,52.3,10.98,1.9,74.25,17.35,297.0
2016-05-02,Delhi,119.47,,41.26,10.0,1.49,70.42,13.81,275.0
2016-05-03,Delhi,125.36,284.55,59.73,21.42,1.49,101.53,31.89,281.0
2016-05-04,Delhi,103.08,297.94,61.77,26.13,1.44,91.18,49.53,309.0
2016-05-05,Delhi,65.02,173.86,46.27,18.35,1.14,79.9,44.78,262.0
2016-05-06,Delhi,54.34,136.92,55.07,20.23,1.12,65.26,35.93,194.0
2016-05-07,Delhi,77.89,193.14,66.68,20.15,0.98,75.61,39.63,229.0
2016-05-08,Delhi,90.19,208.75,64.2,25.25,1.1,81.61,45.99,246.0
2016-05-09,Delhi,77.34,168.66,48.67,18.97,1.04,79.06,51.11,225.0
2016-05-10,Delhi,73.55,174.94,57.52,22.26,1.05,68.57,43.66,221.0
2016-05-11,Delhi,66.49,112.6,52.3,16.32,0.98,61.02,53.04,185.0
2016-05-12,Delhi,100.09,207.98,64.25,17.95,1.34,76.43,66.64,218.0
2016-05-13,Delhi,99.88,250.51,60.29,16.54,1.1,95.52,56.26,310.0
2016-05-14,Delhi,105.51,292.64,67.71,20.49,1.44,86.22,52.87,307.0
2016-05-15,Delhi,128.85,379.8,57.06,18.7,1.83,56.63,46.77,325.0
2016-05-16,Delhi,94.89,247.95,58.46,21.19,1.12,62.4,31.0,316.0
2016-05-17,Delhi,92.95,249.27,62.4,27.34,1.19,89.66,29.12,302.0
2016-05-18,Delhi,117.64,266.72,80.57,31.96,1.76,105.42,26.39,318.0
2016-05-19,Delhi,94.22,219.01,67.73,27.98,1.86,85.76,43.64,300.0
2016-05-20,Delhi,70.86,186.97,52.02,12.82,1.07,77.8,57.83,246.0
2016-05-21,Delhi,78.02,233.72,48.23,13.08,0.96,107.9,55.28,255.0
2016-05-22,Delhi,66.3,149.31,53.42,15.3,0.99,101.65,46.09,218.0
2016-05-23,Delhi,87.31,163.9,45.86,16.69,0.79,93.48,40.22,252.0
2016-05-24,Delhi,57.35,103.26,43.57,13.46,0.89,75.38,36.69,190.0
2016-05-25,Delhi,105.02,240.52,50.77,13.98,1.48,126.55,48.53,256.0
2016-05-26,Delhi,111.22,293.73,48.12,11.79,1.06,160.06,42.29,311.0
2016-05-27,Delhi,180.71,379.29,50.38,13.73,1.29,169.35,43.19,381.0
2016-05-28,Delhi,109.82,314.0,34.37,15.48,0.96,120.76,29.71,409.0
2016-05-29,Delhi,42.67,169.36,35.71,10.6,0.87,101.26,30.46,269.0
2016-05-30,Delhi,56.87,101.24,50.18,11.3,1.39,73.43,39.34,187.0
2016-05-31,Delhi,101.54,214.14,49.41,9.15,1.29,83.4,47.17,225.0
2016-06-01,Delhi,76.56,251.87,44.55,13.11,1.04,86.34,37.91,283.0
2016-06-02,Delhi,81.4,298.5,49.88,13.87,1.3,94.77,37.86,316.0
2016-06-03,Delhi,138.97,296.64,74.99,21.41,1.7,129.18,44.94,361.0
2016-06-04,Delhi,137.81,274.63,75.26,15.4,1.48,115.31,47.59,330.0
2016-06-05,Delhi,77.72,166.28,36.69,11.7,0.99,78.8,51.64,256.0
2016-06-06,Delhi,84.61,208.17,45.47,14.68,1.48,100.24,35.52,237.0
2016-06-07,Delhi,66.72,152.18,45.5,15.9,1.77,82.33,33.33,246.0
2016-06-08,Delhi,64.08,143.88,57.31,19.95,1.45,79.75,32.67,202.0
2016-06-09,Delhi,64.95,187.69,49.67,15.09,1.75,84.94,35.28,209.0
2016-06-10,Delhi,75.75,239.74,51.75,18.14,3.84,92.8,30.18,262.0
2016-06-11,Delhi,69.25,225.52,38.84,9.83,3.61,68.93,37.83,280.0
2016-06-12,Delhi,70.71,272.34,40.04,9.78,2.59,70.91,33.33,279.0
2016-06-13,Delhi,96.72,332.91,34.52,10.14,3.24,98.09,34.24,357.0
2016-06-14,Delhi,59.02,197.51,38.55,8.29,3.44,57.42,38.65,266.0
2016-06-15,Delhi,102.42,330.36,37.74,11.23,1.59,65.24,42.47,330.0
2016-06-16,Delhi,62.37,109.42,30.44,9.89,2.49,56.97,34.5,248.0
2016-06-17,Delhi,67.76,120.06,41.27,10.43,1.87,59.25,32.53,172.0
2016-06-18,Delhi,79.17,142.57,33.98,8.64,1.94,68.32,33.32,234.0
2016-06-19,Delhi,101.31,101.54,32.55,9.51,2.64,56.24,34.93,201.0
2016-06-20,Delhi,83.1,84.18,40.24,11.24,2.11,52.76,34.93,206.0
2016-06-21,Delhi,72.33,54.85,32.04,10.54,2.49,43.4,35.69,159.0
2016-06-22,Delhi,75.14,99.89,31.89,7.88,3.73,51.74,31.53,187.0
2016-06-23,Delhi,91.63,98.88,37.7,8.34,2.11,55.92,28.31,228.0
2016-06-24,Delhi,100.02,331.1,45.29,9.03,2.02,101.3,33.1,284.0
2016-06-25,Delhi,67.12,175.26,50.91,10.87,1.09,79.26,43.4,310.0
2016-06-26,Delhi,48.0,86.63,40.57,8.71,0.85,58.37,39.05,158.0
2016-06-27,Delhi,76.76,112.46,37.28,7.63,1.71,51.76,39.39,154.0
2016-06-28,Delhi,80.89,96.05,40.07,9.77,3.0,55.61,35.05,187.0
2016-06-29,Delhi,60.67,68.43,37.01,10.22,2.08,44.44,33.03,180.0
2016-06-30,Delhi,69.65,103.25,34.17,9.43,2.39,51.31,31.42,190.0
2016-07-01,Delhi,58.21,113.1,29.28,7.97,2.23,37.35,42.08,164.0
2016-07-02,Delhi,57.24,96.62,33.9,7.81,2.93,40.49,36.91,148.0
2016-07-03,Delhi,67.6,95.26,36.79,8.77,2.78,48.9,35.43,154.0
2016-07-04,Delhi,57.1,75.83,37.93,8.88,1.72,52.3,35.38,160.0
2016-07-05,Delhi,68.71,162.2,47.24,8.51,2.22,55.57,42.46,165.0
2016-07-06,Delhi,77.71,143.29,34.78,7.6,2.64,57.81,52.72,210.0
2016-07-07,Delhi,54.5,80.82,27.69,8.73,2.18,42.67,37.18,158.0
2016-07-08,Delhi,54.96,98.86,42.07,8.38,1.58,45.55,40.9,172.0
2016-07-09,Delhi,52.95,87.81,30.77,7.73,1.96,45.1,40.31,151.0
2016-07-10,Delhi,59.13,86.18,35.91,7.94,1.72,43.24,37.92,143.0
2016-07-11,Delhi,60.92,74.51,33.57,7.74,1.08,42.22,38.15,156.0
2016-07-12,Delhi,39.32,57.16,32.55,9.06,2.36,43.95,33.66,108.0
2016-07-13,Delhi,71.53,79.1,31.96,8.23,1.82,50.01,43.92,163.0
2016-07-14,Delhi,73.51,56.29,29.7,7.39,5.0,47.3,61.03,247.0
2016-07-15,Delhi,52.88,88.23,29.17,6.58,4.65,36.35,38.79,123.0
2016-07-16,Delhi,50.99,44.48,22.38,7.18,1.21,33.31,40.89,106.0
2016-07-17,Delhi,75.93,38.59,15.75,7.0,2.48,28.11,33.83,202.0
2016-07-18,Delhi,44.08,77.07,32.85,7.31,1.47,36.73,51.53,120.0
2016-07-19,Delhi,42.14,166.27,31.4,6.78,1.31,44.7,55.76,135.0
2016-07-20,Delhi,56.86,203.09,34.96,9.36,1.16,61.07,31.06,245.0
2016-07-21,Delhi,45.64,240.86,37.8,7.27,0.87,56.3,32.92,280.0
2016-07-22,Delhi,48.36,157.41,37.42,8.63,1.14,64.4,37.84,269.0
2016-07-23,Delhi,42.09,80.14,23.88,7.23,0.84,51.32,35.77,163.0
2016-07-25,Delhi,76.29,163.57,58.4,7.93,1.32,62.62,45.77,195.0
2016-07-26,Delhi,54.5,95.08,40.48,8.2,1.08,52.3,48.6,163.0
2016-07-27,Delhi,40.55,58.09,40.86,10.82,1.36,56.73,42.48,108.0
2016-07-28,Delhi,46.44,68.69,42.81,9.95,1.34,72.25,40.28,134.0
2016-07-29,Delhi,56.16,76.89,44.18,9.87,1.76,70.34,41.18,155.0
2016-07-30,Delhi,42.7,50.0,36.78,8.69,1.55,49.28,36.4,116.0
2016-07-31,Delhi,48.03,70.62,32.5,8.01,1.29,85.11,37.62,136.0
2016-08-01,Delhi,43.47,53.42,29.86,10.33,1.29,68.03,35.28,150.0
2016-08-02,Delhi,43.55,55.33,34.87,8.23,2.69,91.54,34.99,121.0
2016-08-03,Delhi,50.86,67.92,36.14,6.96,1.35,92.81,32.14,149.0
2016-08-04,Delhi,49.04,87.48,35.93,9.03,0.92,86.42,32.45,178.0
2016-08-05,Delhi,39.3,78.77,33.68,9.36,1.2,63.17,32.81,120.0
2016-08-06,Delhi,43.86,76.69,38.29,9.81,2.13,68.19,32.22,140.0
2016-08-07,Delhi,42.84,75.19,31.42,10.02,2.48,67.17,28.89,142.0
2016-08-08,Delhi,44.04,82.26,34.27,8.48,1.37,73.28,29.3,141.0
2016-08-09,Delhi,41.29,64.76,29.05,8.02,2.93,59.76,27.23,125.0
2016-08-10,Delhi,39.28,54.92,30.76,9.75,1.6,53.53,29.55,127.0
2016-08-11,Delhi,30.66,32.79,29.78,8.37,2.22,54.64,24.79,119.0
2016-08-12,Delhi,42.15,84.46,34.9,8.73,1.39,70.12,23.83,111.0
2016-08-13,Delhi,56.45,92.71,43.49,7.77,1.53,68.22,31.35,132.0
2016-08-14,Delhi,40.81,80.14,42.53,12.53,1.28,81.39,32.09,149.0
2016-08-15,Delhi,39.51,185.99,32.96,8.87,2.15,91.79,27.89,166.0
2016-08-16,Delhi,49.04,245.72,28.74,7.97,3.78,83.64,26.6,274.0
2016-08-17,Delhi,62.19,247.59,36.46,11.16,0.95,85.32,25.64,295.0
2016-08-18,Delhi,55.55,132.65,51.48,9.22,1.23,72.82,30.91,219.0
2016-08-19,Delhi,59.03,153.16,43.97,8.84,1.15,69.54,28.14,169.0
2016-08-20,Delhi,48.57,90.68,35.84,8.56,1.59,59.67,26.51,174.0
2016-08-21,Delhi,28.01,65.58,27.58,9.02,3.11,42.88,23.44,111.0
2016-08-22,Delhi,28.6,78.83,31.31,7.97,2.59,43.07,23.44,93.0
2016-08-23,Delhi,38.99,85.48,39.47,8.06,1.25,50.23,26.3,107.0
2016-08-24,Delhi,43.35,73.22,32.04,10.86,1.17,48.2,22.95,127.0
2016-08-25,Delhi,45.88,118.92,35.41,8.23,0.99,32.24,30.36,93.0
2016-08-26,Delhi,54.13,125.44,35.61,9.57,1.0,41.9,39.87,142.0
2016-08-27,Delhi,56.56,,20.84,7.91,0.36,26.55,,93.0
2016-08-28,Delhi,57.09,170.2,28.7,7.04,1.67,27.7,31.55,224.0
2016-08-29,Delhi,54.73,189.12,37.48,8.92,1.1,40.47,29.89,169.0
2016-08-30,Delhi,48.93,89.57,42.73,9.22,1.12,41.9,29.36,110.0
2016-08-31,Delhi,37.1,60.16,41.82,8.72,2.07,41.57,28.42,100.0
2016-09-01,Delhi,28.06,47.47,51.78,9.47,1.22,54.7,23.08,109.0
2016-09-02,Delhi,44.31,111.18,41.71,9.37,0.98,64.8,26.32,154.0
2016-09-03,Delhi,46.77,208.01,40.85,10.09,0.91,68.7,23.2,216.0
2016-09-04,Delhi,57.64,269.42,31.96,9.05,0.91,56.8,22.02,262.0
2016-09-05,Delhi,45.37,246.81,33.42,9.87,1.17,57.01,19.68,260.0
2016-09-06,Delhi,50.42,282.23,34.74,10.61,2.99,61.24,19.05,329.0
2016-09-07,Delhi,50.73,233.83,39.21,14.63,2.16,75.45,18.99,291.0
2016-09-08,Delhi,71.72,260.6,39.69,12.02,1.41,63.76,20.58,300.0
2016-09-09,Delhi,87.99,277.61,43.67,10.34,2.39,49.75,21.51,335.0
2016-09-10,Delhi,45.7,190.45,38.14,10.81,0.75,55.82,21.07,240.0
2016-09-11,Delhi,45.89,164.1,40.58,10.92,2.36,52.36,20.4,177.0
2016-09-12,Delhi,49.7,178.47,39.41,9.59,2.12,54.62,21.52,178.0
2016-09-13,Delhi,57.08,184.5,43.84,10.93,1.62,63.46,25.79,193.0
2016-09-14,Delhi,47.36,109.64,45.6,11.21,1.25,64.32,23.03,150.0
2016-09-15,Delhi,79.99,198.81,54.73,11.6,1.26,77.97,28.2,215.0
2016-09-16,Delhi,67.11,185.86,57.22,12.39,0.95,70.09,27.03,233.0
2016-09-17,Delhi,81.9,207.91,56.8,12.78,0.99,75.84,29.48,220.0
2016-09-18,Delhi,86.16,185.57,56.82,10.89,1.28,74.51,29.26,266.0
2016-09-19,Delhi,75.02,143.48,67.37,14.63,1.08,88.62,34.17,192.0
2016-09-20,Delhi,94.23,141.3,86.2,16.12,1.3,134.72,28.66,264.0
2016-09-21,Delhi,89.62,131.06,70.0,17.12,0.89,144.45,29.75,284.0
2016-09-22,Delhi,32.73,67.29,44.35,13.44,0.8,72.31,27.78,150.0
2016-09-23,Delhi,55.64,125.31,57.24,13.77,1.18,78.31,29.48,134.0
2016-09-24,Delhi,56.46,112.36,53.66,14.63,1.03,67.97,30.1,197.0
2016-09-25,Delhi,56.64,137.48,55.69,15.5,1.24,73.87,27.69,175.0
2016-09-26,Delhi,89.09,194.71,68.3,15.11,1.35,89.95,32.26,236.0
2016-09-27,Delhi,52.49,109.5,41.03,13.68,0.71,62.19,29.98,185.0
2016-09-28,Delhi,105.43,260.01,100.66,11.94,0.49,113.81,40.17,103.0
2016-09-29,Delhi,101.84,189.62,63.0,15.28,0.97,96.64,37.22,289.0
2016-09-30,Delhi,84.33,179.81,65.05,15.0,1.01,87.95,32.18,224.0
2016-10-01,Delhi,117.28,232.03,73.71,24.55,1.4,109.06,40.08,312.0
2016-10-02,Delhi,81.87,199.61,59.82,16.28,1.13,75.58,35.58,234.0
2016-10-03,Delhi,103.12,210.04,66.31,12.96,1.09,97.36,43.92,282.0
2016-10-04,Delhi,159.8,272.34,78.18,13.68,1.3,123.99,50.14,351.0
2016-10-05,Delhi,81.71,150.37,77.96,14.4,1.26,85.94,46.47,232.0
2016-10-06,Delhi,117.86,229.25,87.85,15.09,1.3,109.08,54.59,280.0
2016-10-07,Delhi,114.06,274.97,74.99,14.63,1.28,97.13,47.26,311.0
2016-10-08,Delhi,132.11,317.62,76.99,14.9,1.54,98.7,42.99,408.0
2016-10-09,Delhi,144.47,317.13,92.64,17.2,1.42,128.17,43.55,416.0
2016-10-10,Delhi,125.8,290.85,88.86,17.3,1.24,112.52,39.72,387.0
2016-10-11,Delhi,134.84,327.75,83.87,16.52,1.6,104.67,36.52,408.0
2016-10-12,Delhi,114.3,309.88,83.3,20.1,1.05,93.47,31.55,405.0
2016-10-13,Delhi,86.93,295.1,81.11,19.17,0.84,78.81,27.85,371.0
